Brand,Model,Year,Selling_Price,KM_Driven,Fuel,Seller_Type,Transmission,Owner
9,1427,2018,700000,15000,1,1,0,0
9,609,2017,725000,36000,1,1,0,0
9,1008,2017,840000,30646,0,1,0,0
18,35,2015,365000,23600,0,1,0,0
9,743,2014,665000,71318,1,1,0,0
18,115,2003,50000,78098,0,0,0,0
10,117,2014,225000,30000,0,0,0,0
10,192,2012,229999,45000,0,0,0,1
10,1026,2008,145000,67000,0,0,0,0
8,242,2018,624000,14681,1,1,0,0
10,243,2015,500000,25000,0,0,0,0
8,1428,2017,750000,18054,0,1,0,0
9,47,2015,785000,40000,1,0,0,0
10,970,2011,225000,30000,0,0,0,0
10,272,2017,300000,80000,1,0,0,0
10,125,2016,680000,20000,1,0,0,0
17,1078,2016,700000,40000,1,0,0,0
25,1429,2011,180000,120000,1,0,0,0
8,1430,2008,270000,120000,1,0,0,1
18,518,2010,370000,97000,0,0,0,1
17,1431,2018,1100000,70000,1,0,0,0
10,573,2004,120000,120000,1,0,0,1
24,1432,2013,430000,88000,1,0,0,1
18,1073,2014,550000,38406,1,1,0,0
10,37,2014,320000,54350,0,1,0,0
18,35,2015,390000,32260,0,1,0,0
23,324,2014,550000,58231,1,1,0,0
18,422,2012,370000,59858,0,1,0,0
18,191,2010,190000,73350,0,1,0,0
23,143,2013,509999,88473,1,1,0,0
9,633,2013,450000,96987,0,1,0,0
19,1433,2016,5500000,77350,1,1,1,0
18,95,2015,550000,61187,1,1,0,0
17,1434,2009,400000,68350,1,1,0,0
8,361,2015,585000,81150,1,1,0,0
10,38,2019,500000,30000,0,0,0,0
18,652,2015,800000,30000,0,0,0,0
18,103,2009,265000,120000,1,0,0,1
8,160,2012,175000,180000,1,0,0,0
6,1435,2007,125000,50000,0,0,0,1
25,785,2010,165000,80000,1,0,0,0
17,1293,2011,150000,280000,1,0,0,0
10,561,2015,1025000,90000,1,0,0,1
26,201,2014,1030000,250000,1,0,0,1
3,1121,2012,380000,90000,1,0,0,3
18,1257,2010,250000,110000,1,0,0,2
18,101,2000,85000,80000,0,0,0,1
6,1436,2016,500000,35000,1,0,0,0
10,117,2018,350000,15000,0,0,0,0
18,191,2010,190000,52000,0,0,0,1
27,1437,2009,940000,140000,1,0,0,0
18,422,2013,475000,60000,0,0,0,1
18,229,2018,300000,17000,0,0,0,0
3,333,2016,250000,70000,0,0,0,2
18,101,2001,93000,97000,0,0,0,3
8,347,2012,290000,125000,1,0,0,1
25,483,2010,75000,300000,0,0,0,2
17,71,2015,1000000,120000,1,0,0,1
10,125,2015,550000,87000,1,0,0,0
6,366,2010,285000,75000,1,0,0,2
25,7,2014,240000,60000,0,0,0,1
10,8,2015,850000,25000,0,0,0,0
10,188,2016,650000,26000,0,0,0,0
18,9,2017,365000,78000,2,0,0,0
10,188,2016,650000,26000,0,0,0,0
3,10,2015,260000,35000,0,0,0,0
25,7,2014,250000,100000,0,0,0,0
25,1224,2007,550000,80000,0,0,0,1
18,133,2004,70000,90000,0,0,0,3
3,1029,2013,225000,80000,1,0,0,0
9,1030,2002,145000,100000,0,0,0,0
8,113,2018,930000,20000,1,0,0,0
18,422,2019,550000,51000,0,0,0,0
18,5,2008,85000,120000,0,0,0,1
10,1418,2014,280000,55000,0,0,0,0
10,49,2018,360000,6000,0,0,0,0
18,39,2011,150000,40000,0,0,0,1
24,1419,2017,900000,15000,0,0,1,0
0,1420,2005,120000,50000,1,0,0,1
6,170,2010,215000,90000,0,0,0,1
23,805,2013,550000,38500,1,0,0,0
25,945,2018,775000,35000,0,0,0,0
18,1421,2001,409999,49359,0,0,0,2
18,1356,2005,65000,70000,0,0,0,1
18,1,2008,200000,90000,0,0,0,1
18,35,2010,240000,50000,0,0,0,1
26,635,2012,800000,108731,1,0,0,0
26,1422,2010,400000,120000,1,0,0,0
18,659,2012,229999,40000,0,0,0,1
8,305,2014,580000,120000,1,0,0,0
26,1438,2005,175000,100000,0,0,0,3
18,275,2012,250000,110000,1,0,0,3
10,49,2014,320000,80000,0,0,0,0
21,1185,2013,300000,90000,1,0,0,0
17,1094,2017,800000,60000,1,0,0,0
10,1303,2009,245000,75000,1,1,1,0
10,49,2018,300000,20000,0,0,0,0
10,1097,2017,350000,80000,1,0,0,0
18,1439,2006,70000,105700,0,0,0,0
18,1440,2017,430999,14000,0,1,0,0
3,288,2010,80000,70000,0,0,0,0
18,1441,2019,335000,28000,0,1,0,0
18,157,2017,350000,51000,0,1,0,0
18,1442,2018,315000,56000,0,1,0,0
27,1443,2019,1100000,35000,1,0,1,0
18,858,2005,80000,24000,0,0,0,0
18,1444,2014,285000,64000,0,1,0,1
25,1018,2009,100000,120000,1,0,0,2
18,39,2011,225000,37091,0,0,0,0
28,1445,2017,4500000,80000,1,0,1,0
18,150,2018,320000,38900,0,0,0,2
10,375,2016,1249000,60000,1,0,0,2
18,1,2008,120000,110000,0,0,0,2
27,1256,2011,200000,100000,1,0,0,1
10,107,2016,1151000,85000,1,0,0,0
25,56,2012,120000,140000,1,0,0,0
23,91,2017,220000,20000,0,0,0,0
25,945,2017,750000,15000,0,0,0,0
17,1446,2018,784000,40000,1,0,0,0
9,1447,2017,500000,50000,0,0,0,0
10,117,2018,350000,20000,0,0,0,0
17,1448,2018,1400000,50000,1,0,1,0
17,1449,2014,600000,100000,1,0,0,1
10,732,2019,525000,9400,0,0,0,0
8,113,2017,930000,12000,1,0,0,0
18,277,2017,440000,14100,2,1,0,0
18,1021,2016,434999,21000,0,1,0,0
10,405,2011,250000,28000,0,1,0,0
18,214,2017,940000,35000,1,1,0,0
10,1450,2017,1050000,31000,1,1,1,0
18,177,2016,825000,58000,1,1,0,0
18,974,2012,229999,25000,0,0,0,0
10,123,2011,375000,72000,0,1,0,0
18,462,2013,640000,89000,1,1,0,0
26,55,2012,800000,160000,1,1,0,0
8,967,2012,130000,30000,0,0,0,2
10,114,2014,300000,37555,0,1,0,0
18,35,2018,440000,14000,0,1,0,0
18,452,2014,595000,56600,2,1,0,0
17,729,2013,450000,110000,1,0,0,0
18,585,2017,690000,50000,1,0,0,0
18,221,2019,300000,5000,0,0,0,0
3,10,2014,170000,100000,0,0,0,1
26,1451,2012,280000,120000,1,0,0,0
18,297,2009,220000,67580,0,0,0,1
10,37,2009,140000,100000,0,0,0,2
18,753,2004,45000,60000,0,0,0,0
8,160,2014,200000,125000,1,0,0,1
17,838,2008,325000,120000,1,0,0,1
10,1177,2010,300000,130000,1,0,0,1
18,0,2009,120000,250000,0,0,0,1
10,107,2016,535000,52600,1,0,0,0
9,371,2014,520000,82000,1,0,0,0
10,401,2017,550000,19890,0,1,1,0
17,1452,2015,280000,40000,1,0,0,0
21,1405,2013,225000,78000,1,1,0,0
8,1453,2015,750000,48238,0,2,1,0
10,1333,2016,535000,38365,0,1,0,0
17,1089,2016,1250000,23670,1,2,0,0
18,888,2017,650000,49834,0,2,0,0
9,68,2013,295000,57353,0,2,0,0
18,1178,2015,480000,68308,1,2,0,0
9,743,2015,575000,63240,1,2,0,0
17,372,2016,509999,60000,1,0,0,0
18,39,2008,69000,100000,0,0,0,0
25,1168,2013,200000,60000,0,0,0,0
26,1380,2012,449000,90000,1,0,0,0
25,1454,2020,426000,1000,1,0,0,0
8,1007,2017,650000,6000,0,0,0,0
25,1275,2017,260000,50000,1,0,0,0
17,246,2015,295000,90000,1,0,0,2
18,41,2017,260000,30000,0,1,0,0
25,56,2012,120000,140000,1,0,0,0
10,648,2007,155000,65000,0,1,0,0
9,609,2015,450000,38000,1,0,0,0
25,827,2012,320000,80000,1,0,0,0
10,184,2007,123000,50000,0,0,0,1
10,73,2006,80000,110000,0,0,0,0
18,649,2012,220000,90000,0,0,0,1
10,650,2018,650000,37000,1,1,0,0
18,229,2018,285000,30000,0,1,0,0
9,651,2018,725000,26000,0,1,1,0
25,845,2010,97000,128000,0,0,0,0
18,652,2016,625000,30000,0,1,0,0
10,653,2016,550000,23000,0,1,0,0
25,139,2012,130000,120000,1,0,0,0
10,405,2012,240000,40000,0,1,0,0
21,654,2014,600000,27000,1,1,0,0
25,311,2012,350000,65000,1,1,0,0
10,49,2015,245000,32000,0,1,0,0
18,57,2009,199000,52536,0,0,0,0
17,162,2011,330000,100000,1,0,0,1
18,1249,2009,150000,80000,0,0,0,0
10,107,2016,927999,90000,1,0,0,0
18,486,2003,70000,60000,0,0,0,3
10,1455,2015,399000,55000,1,1,0,0
18,886,2015,350000,90000,1,0,0,0
17,1075,2006,125000,50000,1,0,0,1
10,642,2008,150000,90000,0,0,0,1
10,117,2015,250000,25000,0,0,0,0
10,223,2014,675000,61000,1,1,0,0
18,1211,2018,950000,30000,1,0,0,0
18,277,2018,409999,45000,2,0,0,0
6,1456,2011,225000,60000,1,0,0,0
9,1315,2008,350000,75000,0,0,0,1
25,266,2005,51111,140000,0,0,0,2
3,1457,2013,290000,56000,1,1,0,0
26,1458,2006,310000,62000,3,1,1,1
10,1177,2007,212000,58000,1,1,0,1
24,608,2013,900000,49000,1,1,1,1
3,165,2011,221000,56000,1,1,0,1
26,25,2013,675000,73000,1,1,0,0
9,644,2014,421000,69000,1,1,0,0
18,84,2008,350000,10000,0,0,0,0
10,1388,2010,140000,110000,2,0,0,0
24,1459,2002,90000,116000,1,0,0,1
9,1460,2018,830000,40000,1,0,0,0
18,1,2009,180000,30000,0,0,0,0
18,103,2009,210000,109000,1,0,0,1
18,836,2017,700000,90000,1,0,0,0
25,796,2014,45000,7000,0,0,0,1
25,591,2012,125000,120000,1,0,0,0
10,784,2017,530000,64916,0,0,0,0
8,1461,2018,800000,37161,1,1,0,0
18,888,2016,580000,15000,0,0,0,0
1,622,2012,1400000,118000,1,0,1,1
23,1148,2018,300000,50852,0,0,0,0
23,285,2016,300000,30000,0,0,0,0
18,173,2015,700000,77000,1,0,0,0
21,679,2012,250000,70000,0,0,0,2
3,1462,2016,500000,120000,1,0,0,0
9,1463,2009,428000,40000,0,0,1,2
25,968,2019,1400000,33000,1,0,0,0
10,117,2013,219000,53500,0,0,0,2
18,1464,2017,500000,40000,1,0,0,0
9,371,2014,520000,82000,1,0,0,0
17,372,2016,509999,60000,1,0,0,0
18,205,2019,556000,24000,0,0,0,0
25,373,2014,225000,120000,1,0,0,0
9,374,2013,325000,65000,1,1,0,0
18,334,2013,365000,65000,1,1,0,0
10,375,2015,850000,84000,1,1,0,0
26,376,2013,350000,75000,1,1,0,0
18,334,2007,225000,50000,1,1,0,0
18,152,2011,135000,50000,0,0,0,0
18,1,2007,140000,49000,0,1,0,0
18,377,2016,665000,560000,1,1,0,0
23,91,2015,275000,14365,0,1,0,0
26,378,2017,2750000,41000,1,0,1,0
10,2,2013,484999,65000,1,1,0,0
18,379,2015,565000,65000,1,1,0,0
18,95,2013,425000,61083,1,1,0,0
26,201,2013,925000,75000,1,0,0,0
17,380,2012,565000,72000,1,1,0,0
23,236,2014,525000,65000,1,1,0,0
9,1082,2010,409999,60000,0,0,0,0
25,1122,2018,570000,5000,0,0,0,0
18,84,2007,160000,80000,0,0,0,2
18,1232,2017,749000,51500,1,0,0,1
18,161,2010,300000,120000,1,0,0,2
8,113,2014,550000,79800,1,1,0,0
8,113,2015,550000,97000,1,1,0,1
8,1465,2019,1250000,6590,1,1,0,0
8,261,2017,700000,49957,1,1,0,0
8,1466,2017,600000,43235,1,1,0,0
8,1467,2018,925000,50699,1,1,0,0
8,600,2016,1800000,126000,1,1,1,0
8,1468,2015,459999,140730,1,1,0,1
10,188,2015,565000,46000,0,0,0,0
10,117,2013,170000,80000,0,0,0,2
26,1469,2001,150000,256000,1,1,0,0
17,1470,2008,295000,120000,1,0,0,0
10,1077,2018,819999,40000,1,0,0,0
10,1210,2019,819999,40000,1,0,0,0
18,944,2015,320000,40000,0,0,0,0
8,305,2015,550000,135000,1,0,0,1
17,551,2015,550000,50000,1,0,0,0
27,714,2017,590000,98000,1,0,0,0
26,201,2014,1050000,70000,1,0,0,0
9,1471,2017,950000,50000,1,0,0,0
9,1472,2017,1000000,30000,1,0,0,0
21,1473,2013,500000,120000,1,0,0,0
6,1474,2017,450000,70000,1,0,0,0
18,40,2017,720000,35000,1,0,0,0
18,1136,2015,390000,70000,1,0,0,1
17,1394,2014,500000,35000,1,0,0,0
26,1475,2016,2500000,70000,0,0,1,1
10,512,2017,780000,50000,1,0,0,0
18,346,2015,484999,90000,1,0,0,1
27,350,2012,420000,90000,1,0,0,1
17,1476,2015,1225000,70000,1,0,0,0
25,938,2015,350000,50000,1,0,0,1
17,411,2015,350000,120000,1,0,0,2
26,294,2011,800000,230000,1,0,0,0
10,645,2004,125000,70000,0,0,1,1
25,1477,2010,75000,100000,1,0,0,2
17,1478,2018,509999,15000,0,0,0,0
25,54,2014,215000,80000,1,0,0,2
10,202,2018,465000,25000,1,0,0,0
18,205,2017,625000,52000,0,1,0,0
10,208,2017,490000,66000,1,1,0,0
18,177,2017,880000,64000,1,1,0,0
10,209,2013,290000,49000,0,0,0,0
25,210,2006,115999,100000,1,0,0,1
18,211,2017,685000,72000,1,1,0,0
9,212,2009,300000,50000,0,0,0,0
10,213,2017,680000,44000,1,1,0,0
18,95,2014,480000,101000,1,1,0,0
18,334,2016,630000,55000,1,1,0,0
9,766,2007,190000,115000,0,1,0,1
18,334,2015,500000,100000,1,1,0,0
27,1240,2014,850000,52000,1,1,0,1
18,495,2011,350000,105000,1,1,0,0
23,324,2013,425000,170000,1,1,0,0
18,142,2015,495000,105000,1,1,0,0
18,106,2017,890000,60000,1,0,0,1
10,1479,2018,1100000,25000,1,0,1,1
17,71,2014,650000,218000,1,0,0,1
10,202,2018,465000,25000,1,0,0,0
18,205,2017,625000,52000,0,1,0,0
10,208,2017,490000,66000,1,1,0,0
18,177,2017,880000,64000,1,1,0,0
10,209,2013,290000,49000,0,0,0,0
25,210,2006,115999,100000,1,0,0,1
18,211,2017,685000,72000,1,1,0,0
9,212,2009,300000,50000,0,0,0,0
10,213,2017,680000,44000,1,1,0,0
18,95,2014,480000,101000,1,1,0,0
18,334,2016,630000,55000,1,1,0,0
9,766,2007,190000,115000,0,1,0,1
18,334,2015,500000,100000,1,1,0,0
27,1240,2014,850000,52000,1,1,0,1
18,495,2011,350000,105000,1,1,0,0
23,324,2013,425000,170000,1,1,0,0
18,142,2015,495000,105000,1,1,0,0
18,106,2017,890000,60000,1,0,0,1
10,1479,2018,1100000,25000,1,0,1,1
17,71,2014,650000,218000,1,0,0,1
8,289,2009,233000,58000,0,0,0,2
25,1480,2015,300000,110000,1,0,0,1
9,1481,2020,614000,1000,0,0,0,0
10,61,2010,250000,100000,0,0,0,1
10,61,2010,250000,110000,0,0,0,1
18,39,2011,200000,40000,0,0,0,0
18,441,2013,290000,52000,0,0,0,0
18,479,2013,320000,80000,0,0,0,1
10,1482,2006,145000,52000,0,0,0,1
18,905,2005,100000,124000,0,0,0,1
6,366,2010,130000,210000,1,0,0,1
10,1483,2006,145000,66000,0,0,1,1
18,5,2008,110000,120000,0,0,0,2
18,95,2019,680000,40000,1,0,0,0
18,115,2004,37500,90000,0,0,0,1
18,275,2011,200000,120000,1,0,0,1
21,1036,2012,300000,110000,1,0,0,0
10,406,2005,80000,56580,0,1,0,0
17,1037,2015,740000,45000,1,1,1,0
17,936,2015,630000,50000,1,0,0,0
10,144,2005,70000,68500,0,1,0,0
10,1038,2019,484999,5007,0,1,1,0
21,1039,2013,164000,30000,0,0,0,0
9,434,2008,140000,70000,0,0,1,0
19,1040,2011,999000,49600,1,1,1,0
18,905,2005,56000,23000,0,0,0,1
2,85,2006,1050000,30000,1,1,1,0
10,866,2010,190000,38000,0,1,0,0
1,1041,2018,3899000,22000,1,1,1,0
18,275,2011,150000,40000,1,0,0,1
10,61,2011,235000,43100,0,1,0,0
17,1376,2019,599000,15000,1,0,0,2
18,229,2018,200000,35000,0,0,0,0
5,1042,2017,350000,10171,0,1,0,0
23,236,2015,465000,41123,1,1,0,0
26,1043,2017,1900000,20118,0,1,1,0
18,1010,2019,1000000,15000,1,0,0,0
8,1484,2019,2800000,10000,1,0,1,0
18,95,2015,470000,170000,1,0,0,0
18,1021,2017,415000,20000,0,0,0,0
21,654,2014,500000,82000,1,0,0,0
3,1485,2013,150000,60000,0,0,0,1
18,1135,2005,95000,50000,0,0,0,1
18,1486,2012,400000,70000,1,0,0,0
18,152,2008,114999,66782,0,0,0,1
18,152,2006,75000,130000,0,0,0,0
10,223,2013,500000,120000,1,0,0,0
18,0,2014,195000,75000,0,0,0,1
18,1013,2015,155000,40000,0,0,0,0
18,39,2000,65000,90000,0,0,0,1
9,766,2005,65000,150000,0,0,0,2
25,1487,2015,190000,60000,0,0,0,1
17,1488,2012,200000,112198,1,0,0,1
25,1168,2010,160000,60000,0,0,0,1
25,109,2010,150000,130000,1,0,0,1
8,361,2015,530000,175000,1,0,0,2
17,639,2015,750000,120000,1,0,0,0
18,275,2012,225000,90000,1,0,0,1
26,1489,2012,600000,170000,1,0,0,0
10,180,2014,409999,80000,1,0,0,1
10,1490,2014,409999,80000,1,0,0,1
18,121,2009,110000,83000,0,0,0,1
10,561,2016,865000,90000,1,0,0,0
23,91,2016,225000,40000,0,0,0,0
